datetime,home_team,away_team,home_goal,away_goal,season,round,saldo_casa,saldo_casa_contra,saldo_visitante,saldo_visitante_contra,result
2012-09-23T18:30:00Z,Atletico-MG,Gremio-RS,0,0,2012,26,40,19,37,21,1
2012-09-23T18:30:00Z,Sport-PE,Coritiba-PR,1,0,2012,26,23,35,38,46,3
2012-09-29T18:30:00Z,Nautico-PE,Atletico-GO,2,0,2012,27,33,42,27,48,3
2012-09-29T18:30:00Z,Portuguesa-SP,Atletico-MG,1,1,2012,27,29,31,41,20,1
2012-09-29T18:30:00Z,Vasco da Gama-RJ,Figueirense-SC,3,1,2012,27,35,27,30,48,3
2012-09-29T18:30:00Z,Cruzeiro-MG,Internacional-RS,0,0,2012,27,32,36,33,23,1
2012-09-29T21:00:00Z,Palmeiras-SP,Ponte Preta-SP,3,0,2012,27,28,36,30,35,3
2012-09-30T16:00:00Z,Flamengo-RJ,Fluminense-RJ,0,1,2012,27,28,37,44,18,0
2012-09-30T16:00:00Z,Corinthians-SP,Sport-PE,3,0,2012,27,33,26,23,38,3
2012-09-30T16:00:00Z,Coritiba-PR,Sao Paulo-SP,1,1,2012,27,39,47,39,29,1
2012-09-30T16:00:00Z,Bahia-BA,Botafogo-RJ,2,0,2012,27,29,30,41,35,3
2012-09-30T18:30:00Z,Gremio-RS,Santos-SP,1,1,2012,27,38,22,32,36,1
2012-10-04T21:00:00Z,Flamengo-RJ,Bahia-BA,0,0,2012,28,28,37,29,30,1
2012-10-04T21:00:00Z,Portuguesa-SP,Sport-PE,5,1,2012,28,34,32,24,43,3
2012-10-04T21:00:00Z,Coritiba-PR,Ponte Preta-SP,1,0,2012,28,40,47,30,36,3
2012-10-06T16:00:00Z,Sao Paulo-SP,Palmeiras-SP,3,0,2012,28,42,29,28,39,3
2012-10-06T16:20:00Z,Atletico-GO,Vasco da Gama-RJ,0,1,2012,28,27,49,36,27,0
2012-10-06T16:20:00Z,Santos-SP,Internacional-RS,1,1,2012,28,33,37,34,24,1
2012-10-06T16:20:00Z,Nautico-PE,Corinthians-SP,2,1,2012,28,35,43,34,28,3
2012-10-06T18:30:00Z,Fluminense-RJ,Botafogo-RJ,1,0,2012,28,45,18,41,36,3
2012-10-06T18:30:00Z,Gremio-RS,Cruzeiro-MG,2,1,2012,28,40,23,33,38,3
2012-10-06T18:30:00Z,Atletico-MG,Figueirense-SC,6,0,2012,28,47,20,30,54,3
2012-10-10T19:30:00Z,Botafogo-RJ,Santos-SP,0,2,2012,29,41,38,35,37,0
2012-10-10T19:30:00Z,Cruzeiro-MG,Portuguesa-SP,2,0,2012,29,35,38,34,34,3
2012-10-10T19:30:00Z,Ponte Preta-SP,Nautico-PE,2,1,2012,29,32,37,36,45,3
2012-10-10T19:30:00Z,Figueirense-SC,Atletico-GO,3,1,2012,29,33,55,28,52,3
2012-10-10T19:30:00Z,Bahia-BA,Fluminense-RJ,0,2,2012,29,29,32,47,18,0
2012-10-10T22:00:00Z,Internacional-RS,Atletico-MG,3,0,2012,29,37,24,47,23,3
2012-10-10T22:00:00Z,Vasco da Gama-RJ,Sao Paulo-SP,0,2,2012,29,36,29,44,29,0
2012-10-10T22:00:00Z,Corinthians-SP,Flamengo-RJ,3,2,2012,29,37,30,30,40,3
2012-10-11T21:00:00Z,Palmeiras-SP,Coritiba-PR,0,1,2012,29,28,40,41,47,0
2012-10-11T21:00:00Z,Sport-PE,Gremio-RS,1,3,2012,29,25,46,43,24,0
2012-10-13T18:30:00Z,Atletico-GO,Internacional-RS,3,1,2012,30,31,53,38,27,3
2012-10-13T18:30:00Z,Flamengo-RJ,Cruzeiro-MG,1,1,2012,30,31,41,36,39,1
2012-10-13T21:00:00Z,Portuguesa-SP,Corinthians-SP,1,1,2012,30,35,35,38,31,1
2012-10-14T16:00:00Z,Santos-SP,Vasco da Gama-RJ,2,0,2012,30,37,37,36,31,3
2012-10-14T16:00:00Z,Sao Paulo-SP,Figueirense-SC,2,0,2012,30,46,29,33,57,3
2012-10-14T16:00:00Z,Atletico-MG,Sport-PE,2,1,2012,30,49,24,26,48,3
2012-10-14T16:00:00Z,Coritiba-PR,Bahia-BA,2,1,2012,30,43,48,30,34,3
2012-10-14T16:00:00Z,Nautico-PE,Palmeiras-SP,1,0,2012,30,37,45,28,41,3
2012-10-14T18:30:00Z,Fluminense-RJ,Ponte Preta-SP,2,1,2012,30,49,19,33,39,3
2012-10-14T18:30:00Z,Gremio-RS,Botafogo-RJ,1,1,2012,30,44,25,42,39,1
2012-10-17T19:30:00Z,Bahia-BA,Palmeiras-SP,0,1,2012,31,30,35,29,41,0
2012-10-17T19:30:00Z,Fluminense-RJ,Gremio-RS,2,2,2012,31,51,21,46,27,1
2012-10-17T19:30:00Z,Coritiba-PR,Nautico-PE,2,1,2012,31,45,49,38,47,3
2012-10-17T19:30:00Z,Internacional-RS,Figueirense-SC,2,3,2012,31,40,30,36,59,0
2012-10-17T22:00:00Z,Santos-SP,Atletico-MG,2,2,2012,31,39,39,51,26,1
2012-10-17T22:00:00Z,Cruzeiro-MG,Corinthians-SP,2,0,2012,31,38,39,38,33,3
2012-10-17T22:00:00Z,Portuguesa-SP,Flamengo-RJ,0,0,2012,31,35,35,31,41,1
2012-10-18T21:00:00Z,Botafogo-RJ,Vasco da Gama-RJ,3,2,2012,31,45,41,38,34,3
2012-10-18T21:00:00Z,Sao Paulo-SP,Atletico-GO,2,0,2012,31,48,29,31,55,3
2012-10-18T21:00:00Z,Sport-PE,Ponte Preta-SP,3,1,2012,31,29,49,34,42,3
2012-10-20T18:30:00Z,Gremio-RS,Coritiba-PR,0,0,2012,32,46,27,45,49,1
2012-10-20T18:30:00Z,Corinthians-SP,Bahia-BA,1,1,2012,32,39,34,31,36,1
2012-10-20T18:30:00Z,Palmeiras-SP,Cruzeiro-MG,2,0,2012,32,31,41,38,41,3
2012-10-21T16:00:00Z,Flamengo-RJ,Sao Paulo-SP,1,0,2012,32,32,41,48,30,3
2012-10-21T16:00:00Z,Atletico-MG,Fluminense-RJ,3,2,2012,32,54,28,53,24,3
2012-10-21T16:00:00Z,Nautico-PE,Portuguesa-SP,0,0,2012,32,38,47,35,35,1
2012-10-21T18:30:00Z,Ponte Preta-SP,Santos-SP,1,0,2012,32,35,42,39,40,3
2012-10-21T18:30:00Z,Atletico-GO,Sport-PE,0,1,2012,32,31,56,30,49,0
2012-10-24T20:30:00Z,Vasco da Gama-RJ,Internacional-RS,1,2,2012,32,39,36,42,31,0
2012-10-24T22:00:00Z,Figueirense-SC,Botafogo-RJ,0,2,2012,32,36,61,47,41,0
2012-10-25T21:00:00Z,Fluminense-RJ,Coritiba-PR,2,1,2012,33,55,25,46,51,3
2012-10-25T21:00:00Z,Santos-SP,Nautico-PE,0,0,2012,33,39,40,38,47,1
2012-10-25T21:00:00Z,Ponte Preta-SP,Cruzeiro-MG,1,0,2012,33,36,42,38,42,3
2012-10-27T16:20:00Z,Corinthians-SP,Vasco da Gama-RJ,1,0,2012,33,40,34,39,37,3
2012-10-27T16:20:00Z,Internacional-RS,Palmeiras-SP,2,1,2012,33,44,32,32,43,3
2012-10-27T18:30:00Z,Botafogo-RJ,Atletico-GO,4,0,2012,33,51,41,31,60,3
2012-10-27T18:30:00Z,Figueirense-SC,Portuguesa-SP,0,0,2012,33,36,61,35,35,1
2012-10-27T18:30:00Z,Sport-PE,Sao Paulo-SP,2,4,2012,33,32,53,52,32,0
2012-10-27T18:30:00Z,Bahia-BA,Gremio-RS,1,1,2012,33,32,37,47,28,1
2012-10-31T21:50:00Z,Atletico-MG,Flamengo-RJ,1,1,2012,33,55,29,33,42,1
2012-11-03T19:30:00Z,Gremio-RS,Ponte Preta-SP,1,0,2012,34,48,28,36,43,3
2012-11-03T19:30:00Z,Cruzeiro-MG,Santos-SP,0,4,2012,34,38,46,43,40,0
2012-11-03T21:00:00Z,Flamengo-RJ,Figueirense-SC,1,0,2012,34,34,42,36,62,3
2012-11-04T17:00:00Z,Atletico-GO,Corinthians-SP,0,2,2012,34,31,62,42,34,0
2012-11-04T17:00:00Z,Vasco da Gama-RJ,Sport-PE,0,3,2012,34,39,40,35,53,0
2012-11-04T17:00:00Z,Sao Paulo-SP,Fluminense-RJ,1,1,2012,34,53,33,56,26,1
2012-11-04T17:00:00Z,Palmeiras-SP,Botafogo-RJ,2,2,2012,34,34,45,53,43,1
2012-11-04T19:30:00Z,Portuguesa-SP,Bahia-BA,0,1,2012,34,35,36,33,37,0
2012-11-04T19:30:00Z,Coritiba-PR,Atletico-MG,1,0,2012,34,47,51,55,30,3
2012-11-04T19:30:00Z,Nautico-PE,Internacional-RS,3,0,2012,34,41,47,44,35,3
2012-11-10T19:30:00Z,Botafogo-RJ,Portuguesa-SP,3,0,2012,35,56,43,35,39,3
2012-11-10T19:30:00Z,Atletico-GO,Santos-SP,2,1,2012,35,33,63,44,42,3
2012-11-10T21:00:00Z,Corinthians-SP,Coritiba-PR,5,1,2012,35,47,35,48,56,3
2012-11-11T17:00:00Z,Vasco da Gama-RJ,Atletico-MG,1,1,2012,35,40,41,56,31,1
2012-11-11T17:00:00Z,Palmeiras-SP,Fluminense-RJ,2,3,2012,35,36,48,59,28,0
2012-11-11T17:00:00Z,Gremio-RS,Sao Paulo-SP,2,1,2012,35,50,29,54,35,3
2012-11-11T19:30:00Z,Nautico-PE,Flamengo-RJ,0,1,2012,35,41,48,35,42,0
2012-11-11T19:30:00Z,Ponte Preta-SP,Internacional-RS,1,0,2012,35,37,43,44,36,3
2012-11-11T19:30:00Z,Figueirense-SC,Sport-PE,1,1,2012,35,37,63,36,54,1
2012-11-11T19:30:00Z,Cruzeiro-MG,Bahia-BA,3,1,2012,35,41,47,34,40,3
2012-11-17T19:30:00Z,Santos-SP,Figueirense-SC,2,0,2012,36,46,42,37,65,3
2012-11-17T19:30:00Z,Coritiba-PR,Vasco da Gama-RJ,1,2,2012,36,49,58,42,42,0
2012-11-18T17:00:00Z,Flamengo-RJ,Palmeiras-SP,1,1,2012,36,36,43,37,49,1
2012-11-18T17:00:00Z,Fluminense-RJ,Cruzeiro-MG,0,2,2012,36,59,30,43,47,0
2012-11-18T17:00:00Z,Sao Paulo-SP,Nautico-PE,2,1,2012,36,56,36,42,50,3
2012-11-18T17:00:00Z,Atletico-MG,Atletico-GO,2,2,2012,36,58,33,35,65,1
2012-11-18T17:00:00Z,Bahia-BA,Ponte Preta-SP,1,0,2012,36,35,40,37,44,3
2012-11-18T19:30:00Z,Sport-PE,Botafogo-RJ,2,0,2012,36,38,54,56,45,3
2012-11-18T19:30:00Z,Internacional-RS,Corinthians-SP,0,2,2012,36,44,38,49,35,0
2012-11-18T19:30:00Z,Portuguesa-SP,Gremio-RS,2,2,2012,36,37,41,52,31,1
2012-11-24T19:30:00Z,Corinthians-SP,Santos-SP,1,1,2012,37,50,36,47,43,1
2012-11-24T19:30:00Z,Vasco da Gama-RJ,Flamengo-RJ,1,1,2012,37,43,43,37,44,1
2012-11-25T17:00:00Z,Ponte Preta-SP,Sao Paulo-SP,0,0,2012,37,37,44,56,36,1
2012-11-25T17:00:00Z,Sport-PE,Fluminense-RJ,1,1,2012,37,39,55,60,31,1
2012-11-25T17:00:00Z,Figueirense-SC,Gremio-RS,2,4,2012,37,39,69,56,33,0
2012-11-25T17:00:00Z,Bahia-BA,Nautico-PE,1,1,2012,37,36,41,43,51,1
2012-11-25T17:00:00Z,Cruzeiro-MG,Coritiba-PR,2,1,2012,37,45,48,50,60,3
2012-11-25T17:00:00Z,Internacional-RS,Portuguesa-SP,0,2,2012,37,44,40,39,41,0
2012-11-25T17:00:00Z,Palmeiras-SP,Atletico-GO,1,2,2012,37,38,51,37,66,0
2012-11-25T17:00:00Z,Botafogo-RJ,Atletico-MG,2,3,2012,37,58,48,61,35,0
2012-12-01T19:30:00Z,Flamengo-RJ,Botafogo-RJ,2,2,2012,38,39,46,60,50,1
2012-12-01T19:30:00Z,Santos-SP,Palmeiras-SP,3,1,2012,38,50,44,39,54,3
2012-12-02T17:00:00Z,Fluminense-RJ,Vasco da Gama-RJ,1,2,2012,38,61,33,45,44,0
2012-12-02T17:00:00Z,Sao Paulo-SP,Corinthians-SP,3,1,2012,38,59,37,51,39,3
2012-12-02T17:00:00Z,Gremio-RS,Internacional-RS,0,0,2012,38,56,33,44,40,1
2012-12-02T17:00:00Z,Atletico-MG,Cruzeiro-MG,3,2,2012,38,64,37,47,51,3
2012-12-02T17:00:00Z,Portuguesa-SP,Ponte Preta-SP,0,0,2012,38,39,41,37,44,1
2012-12-02T17:00:00Z,Coritiba-PR,Figueirense-SC,3,0,2012,38,53,60,39,72,3
2012-12-02T17:00:00Z,Nautico-PE,Sport-PE,1,0,2012,38,44,51,39,56,3
2012-12-02T17:00:00Z,Atletico-GO,Bahia-BA,0,1,2012,38,37,67,37,41,0
2013-05-25T18:30:00Z,Vasco da Gama-RJ,Portuguesa-SP,1,0,2013,1,46,44,39,42,3
2013-05-25T18:30:00Z,Vitoria-BA,Internacional-RS,2,2,2013,1,2,2,46,42,1
2013-05-25T21:00:00Z,Corinthians-SP,Botafogo-RJ,1,1,2013,1,52,40,61,51,1
2013-05-26T16:00:00Z,Gremio-RS,Nautico-PE,2,0,2013,1,58,33,44,53,3
2013-05-26T16:00:00Z,Ponte Preta-SP,Sao Paulo-SP,0,2,2013,1,37,46,61,37,0
2013-05-26T16:00:00Z,Criciuma-SC,Bahia-BA,3,1,2013,1,3,1,38,44,3
2013-05-26T16:00:00Z,Santos-SP,Flamengo-RJ,0,0,2013,1,50,44,39,46,1
2013-05-26T18:30:00Z,Fluminense-RJ,Atletico-PR,2,1,2013,1,63,34,1,2,3
2013-05-26T18:30:00Z,Cruzeiro-MG,Goias-GO,5,0,2013,1,52,51,0,5,3
2013-05-26T18:30:00Z,Coritiba-PR,Atletico-MG,2,1,2013,1,55,61,65,39,3
2013-05-29T15:00:00Z,Atletico-PR,Cruzeiro-MG,2,2,2013,2,3,4,54,53,1
2013-05-29T19:30:00Z,Botafogo-RJ,Santos-SP,2,1,2013,2,63,52,51,46,3
2013-05-29T19:30:00Z,Sao Paulo-SP,Vasco da Gama-RJ,5,1,2013,2,66,38,47,49,3
2013-05-29T21:00:00Z,Flamengo-RJ,Ponte Preta-SP,0,2,2013,2,39,48,39,46,0
2013-05-29T21:00:00Z,Bahia-BA,Coritiba-PR,0,0,2013,2,38,44,55,61,1
2013-05-29T21:00:00Z,Nautico-PE,Vitoria-BA,0,3,2013,2,44,56,5,2,0
2013-05-29T22:00:00Z,Goias-GO,Corinthians-SP,1,1,2013,2,1,6,53,41,1
2013-05-30T19:30:00Z,Internacional-RS,Criciuma-SC,2,0,2013,2,48,42,3,3,3
2013-06-09T18:30:00Z,Atletico-MG,Gremio-RS,2,0,2013,2,67,39,58,35,3
2013-06-12T22:00:00Z,Portuguesa-SP,Fluminense-RJ,2,1,2013,2,41,43,64,36,3
2013-06-01T16:20:00Z,Atletico-PR,Flamengo-RJ,2,2,2013,3,5,6,41,50,1
2013-06-01T16:20:00Z,Santos-SP,Gremio-RS,1,1,2013,3,52,47,59,36,1
2013-06-01T16:20:00Z,Botafogo-RJ,Cruzeiro-MG,2,1,2013,3,65,53,55,55,3
2013-06-01T18:30:00Z,Goias-GO,Coritiba-PR,1,1,2013,3,2,7,56,62,1
2013-06-01T18:30:00Z,Vitoria-BA,Vasco da Gama-RJ,2,0,2013,3,7,2,47,51,3
2013-06-01T21:00:00Z,Corinthians-SP,Ponte Preta-SP,1,0,2013,3,54,41,39,47,3
2013-06-02T18:30:00Z,Fluminense-RJ,Criciuma-SC,3,0,2013,3,67,36,3,6,3
2013-06-02T18:30:00Z,Internacional-RS,Bahia-BA,1,2,2013,3,49,44,40,45,0
2013-06-02T18:30:00Z,Nautico-PE,Portuguesa-SP,2,2,2013,3,46,58,43,45,1
2013-06-02T18:30:00Z,Atletico-MG,Sao Paulo-SP,0,0,2013,3,67,39,66,38,1
2013-06-05T19:30:00Z,Portuguesa-SP,Internacional-RS,1,1,2013,4,44,46,50,45,1
2013-06-05T19:30:00Z,Sao Paulo-SP,Goias-GO,0,1,2013,4,66,39,3,7,0
2013-06-05T19:30:00Z,Criciuma-SC,Santos-SP,3,1,2013,4,6,7,53,50,3
2013-06-05T21:00:00Z,Ponte Preta-SP,Atletico-PR,3,4,2013,4,42,51,9,9,0
2013-06-05T21:00:00Z,Gremio-RS,Vitoria-BA,1,0,2013,4,60,36,7,3,3
2013-06-05T21:00:00Z,Vasco da Gama-RJ,Atletico-MG,2,0,2013,4,49,51,67,41,3
2013-06-05T22:00:00Z,Flamengo-RJ,Nautico-PE,0,1,2013,4,41,51,47,58,0
2013-06-05T22:00:00Z,Bahia-BA,Botafogo-RJ,2,1,2013,4,42,46,66,55,3
2013-06-05T22:00:00Z,Cruzeiro-MG,Corinthians-SP,1,0,2013,4,56,55,54,42,3
2013-06-06T21:00:00Z,Coritiba-PR,Fluminense-RJ,2,1,2013,4,58,63,68,38,3
2013-06-08T16:20:00Z,Cruzeiro-MG,Internacional-RS,2,2,2013,5,58,57,52,47,1
2013-06-08T16:20:00Z,Criciuma-SC,Flamengo-RJ,0,3,2013,5,6,10,44,51,0
2013-06-08T18:30:00Z,Vasco da Gama-RJ,Bahia-BA,1,1,2013,5,50,52,43,47,1
2013-06-08T18:30:00Z,Corinthians-SP,Portuguesa-SP,0,0,2013,5,54,42,44,46,1
2013-06-08T21:00:00Z,Ponte Preta-SP,Botafogo-RJ,0,2,2013,5,42,53,68,55,0
2013-06-09T18:30:00Z,Vitoria-BA,Atletico-PR,3,2,2013,5,10,5,11,12,3
2013-06-09T18:30:00Z,Coritiba-PR,Nautico-PE,1,0,2013,5,59,63,47,59,3
2013-06-09T18:30:00Z,Fluminense-RJ,Goias-GO,2,1,2013,5,70,39,4,9,3
2013-06-12T19:30:00Z,Santos-SP,Atletico-MG,1,0,2013,5,54,50,67,42,3
2013-06-12T22:00:00Z,Gremio-RS,Sao Paulo-SP,1,1,2013,5,61,37,67,40,1
2013-07-06T18:30:00Z,Flamengo-RJ,Coritiba-PR,2,2,2013,6,46,53,61,65,1
2013-07-06T18:30:00Z,Nautico-PE,Ponte Preta-SP,1,3,2013,6,48,62,45,54,0
2013-07-06T18:30:00Z,Atletico-PR,Gremio-RS,1,1,2013,6,12,13,62,38,1
2013-07-06T21:00:00Z,Portuguesa-SP,Cruzeiro-MG,1,1,2013,6,45,47,59,58,1
2013-07-07T16:00:00Z,Goias-GO,Vitoria-BA,1,0,2013,6,5,9,10,6,3
2013-07-07T16:00:00Z,Internacional-RS,Vasco da Gama-RJ,5,3,2013,6,57,50,53,57,3
2013-07-07T16:00:00Z,Sao Paulo-SP,Santos-SP,0,2,2013,6,67,42,56,50,0
2013-07-07T16:00:00Z,Bahia-BA,Corinthians-SP,0,2,2013,6,43,49,56,42,0
2013-07-07T18:30:00Z,Botafogo-RJ,Fluminense-RJ,1,0,2013,6,69,55,70,40,3
2013-07-07T18:30:00Z,Atletico-MG,Criciuma-SC,3,2,2013,6,70,44,8,13,3
2013-07-13T18:30:00Z,Fluminense-RJ,Internacional-RS,2,3,2013,7,72,43,60,52,0
2013-07-13T18:30:00Z,Santos-SP,Portuguesa-SP,4,1,2013,7,60,51,46,51,3
2013-07-13T21:00:00Z,Ponte Preta-SP,Bahia-BA,0,0,2013,7,45,54,43,49,1
2013-07-14T16:00:00Z,Vitoria-BA,Sao Paulo-SP,3,2,2013,7,13,8,69,45,3
2013-07-14T16:00:00Z,Gremio-RS,Botafogo-RJ,2,1,2013,7,64,39,70,57,3
2013-07-14T16:00:00Z,Corinthians-SP,Atletico-MG,0,1,2013,7,56,43,71,44,0
2013-07-14T16:00:00Z,Coritiba-PR,Atletico-PR,1,0,2013,7,62,65,12,14,3
2013-07-14T18:30:00Z,Criciuma-SC,Goias-GO,0,0,2013,7,8,13,5,9,1
2013-07-14T18:30:00Z,Cruzeiro-MG,Nautico-PE,3,0,2013,7,62,58,48,65,3
2013-07-14T18:30:00Z,Vasco da Gama-RJ,Flamengo-RJ,0,1,2013,7,53,58,47,53,0
2013-07-20T18:30:00Z,Botafogo-RJ,Nautico-PE,2,0,2013,8,72,57,48,67,3
2013-07-20T18:30:00Z,Sao Paulo-SP,Cruzeiro-MG,0,3,2013,8,69,48,65,58,0
2013-07-20T18:30:00Z,Criciuma-SC,Gremio-RS,2,1,2013,8,10,14,65,41,3
2013-07-21T16:00:00Z,Vitoria-BA,Bahia-BA,0,0,2013,8,13,8,43,49,1
2013-07-21T16:00:00Z,Internacional-RS,Flamengo-RJ,1,0,2013,8,61,52,47,54,3
2013-07-21T16:00:00Z,Atletico-PR,Corinthians-SP,1,1,2013,8,13,15,57,44,1
2013-07-21T16:00:00Z,Santos-SP,Coritiba-PR,2,2,2013,8,62,53,64,67,1
2013-07-21T18:30:00Z,Fluminense-RJ,Vasco da Gama-RJ,1,3,2013,8,73,46,56,59,0
2013-07-21T18:30:00Z,Goias-GO,Portuguesa-SP,2,1,2013,8,7,10,47,53,3
2013-10-03T19:30:00Z,Atletico-MG,Ponte Preta-SP,4,0,2013,8,75,44,45,58,3
2013-07-27T18:30:00Z,Vasco da Gama-RJ,Criciuma-SC,3,2,2013,9,59,61,12,17,3
2013-07-27T18:30:00Z,Portuguesa-SP,Atletico-PR,2,3,2013,9,49,56,16,17,0
2013-07-27T21:00:00Z,Ponte Preta-SP,Santos-SP,1,0,2013,9,46,58,62,54,3
2013-07-28T16:00:00Z,Gremio-RS,Fluminense-RJ,2,0,2013,9,67,41,73,48,3
2013-07-28T16:00:00Z,Nautico-PE,Internacional-RS,3,0,2013,9,51,67,61,55,3
2013-07-28T16:00:00Z,Corinthians-SP,Sao Paulo-SP,0,0,2013,9,57,44,69,48,1
2013-07-28T16:00:00Z,Cruzeiro-MG,Atletico-MG,4,1,2013,9,69,59,76,48,3
2013-07-28T18:30:00Z,Flamengo-RJ,Botafogo-RJ,1,1,2013,9,48,55,73,58,1
2013-07-28T18:30:00Z,Coritiba-PR,Vitoria-BA,1,1,2013,9,65,68,14,9,1
2013-07-28T18:30:00Z,Bahia-BA,Goias-GO,2,1,2013,9,45,50,8,12,3
2013-07-31T19:30:00Z,Fluminense-RJ,Cruzeiro-MG,1,0,2013,10,74,48,69,60,3
2013-07-31T19:30:00Z,Atletico-MG,Atletico-PR,1,2,2013,10,77,50,18,18,0
2013-07-31T19:30:00Z,Portuguesa-SP,Criciuma-SC,1,1,2013,10,50,57,13,18,1
2013-07-31T21:00:00Z,Coritiba-PR,Ponte Preta-SP,5,3,2013,10,70,71,49,63,3
2013-07-31T21:50:00Z,Corinthians-SP,Gremio-RS,2,0,2013,10,59,44,67,43,3
2013-07-31T21:50:00Z,Bahia-BA,Flamengo-RJ,3,0,2013,10,48,50,48,58,3
2013-08-01T19:30:00Z,Botafogo-RJ,Vitoria-BA,2,0,2013,10,75,58,14,11,3
2013-08-01T21:00:00Z,Goias-GO,Vasco da Gama-RJ,1,1,2013,10,9,13,60,62,1
2013-09-03T21:00:00Z,Nautico-PE,Sao Paulo-SP,0,1,2013,10,51,68,70,48,0
2013-09-10T19:30:00Z,Internacional-RS,Santos-SP,1,2,2013,10,62,57,64,55,0
2013-07-10T21:00:00Z,Sao Paulo-SP,Bahia-BA,1,2,2013,11,71,50,50,51,0
2013-08-03T18:30:00Z,Cruzeiro-MG,Coritiba-PR,1,0,2013,11,70,60,70,72,3
2013-08-04T16:00:00Z,Atletico-PR,Goias-GO,2,0,2013,11,20,18,9,15,3
2013-08-04T16:00:00Z,Ponte Preta-SP,Fluminense-RJ,1,1,2013,11,50,64,75,49,1
2013-08-04T16:00:00Z,Criciuma-SC,Corinthians-SP,0,2,2013,11,13,20,61,44,0
2013-08-04T16:00:00Z,Gremio-RS,Internacional-RS,1,1,2013,11,68,44,63,58,1
2013-08-04T16:00:00Z,Flamengo-RJ,Atletico-MG,3,0,2013,11,51,58,77,53,3
2013-08-04T18:30:00Z,Vasco da Gama-RJ,Botafogo-RJ,2,3,2013,11,62,65,78,60,0
2013-08-04T18:30:00Z,Vitoria-BA,Portuguesa-SP,2,1,2013,11,16,12,51,59,3
2013-09-25T21:00:00Z,Santos-SP,Nautico-PE,1,1,2013,11,65,56,52,69,1
2013-07-24T21:00:00Z,Sao Paulo-SP,Internacional-RS,0,1,2013,12,71,51,64,58,0
2013-08-07T19:30:00Z,Vitoria-BA,Fluminense-RJ,1,1,2013,12,17,13,76,50,1
2013-08-07T19:30:00Z,Criciuma-SC,Cruzeiro-MG,1,2,2013,12,14,22,72,61,0
2013-08-07T21:00:00Z,Flamengo-RJ,Portuguesa-SP,1,1,2013,12,52,59,52,60,1
2013-08-07T21:00:00Z,Atletico-PR,Bahia-BA,1,0,2013,12,21,18,50,52,3
2013-08-07T21:50:00Z,Atletico-MG,Botafogo-RJ,2,2,2013,12,79,55,80,62,1
2013-08-07T21:50:00Z,Santos-SP,Corinthians-SP,1,1,2013,12,66,57,62,45,1
2013-08-07T21:50:00Z,Goias-GO,Nautico-PE,2,1,2013,12,11,16,53,71,3
2013-08-08T21:00:00Z,Gremio-RS,Coritiba-PR,0,1,2013,12,68,45,71,72,0
2013-08-08T21:00:00Z,Vasco da Gama-RJ,Ponte Preta-SP,1,1,2013,12,63,66,51,65,1
2013-08-10T18:30:00Z,Nautico-PE,Atletico-MG,0,0,2013,13,53,71,79,55,1
2013-08-10T18:30:00Z,Botafogo-RJ,Goias-GO,1,1,2013,13,81,63,12,17,1
2013-08-11T16:00:00Z,Fluminense-RJ,Flamengo-RJ,2,3,2013,13,78,53,55,61,0
2013-08-11T16:00:00Z,Corinthians-SP,Vitoria-BA,2,0,2013,13,64,45,17,15,3
2013-08-11T16:00:00Z,Cruzeiro-MG,Santos-SP,0,0,2013,13,72,61,66,57,1
2013-08-11T16:00:00Z,Coritiba-PR,Vasco da Gama-RJ,0,1,2013,13,71,73,64,66,0
2013-08-11T18:30:00Z,Ponte Preta-SP,Criciuma-SC,3,1,2013,13,54,66,15,25,3
2013-08-11T18:30:00Z,Bahia-BA,Gremio-RS,0,3,2013,13,50,55,71,45,0
2013-08-11T18:30:00Z,Internacional-RS,Atletico-PR,2,2,2013,13,66,60,23,20,1
2013-08-11T18:30:00Z,Portuguesa-SP,Sao Paulo-SP,2,1,2013,13,54,61,72,53,3
2013-08-14T19:30:00Z,Atletico-MG,Bahia-BA,2,0,2013,14,81,55,50,57,3
2013-08-14T19:30:00Z,Santos-SP,Vasco da Gama-RJ,1,1,2013,14,67,58,65,67,1
2013-08-14T19:30:00Z,Criciuma-SC,Nautico-PE,3,0,2013,14,18,25,53,74,3
2013-08-14T21:00:00Z,Vitoria-BA,Ponte Preta-SP,3,1,2013,14,20,16,55,69,3
2013-08-14T21:00:00Z,Coritiba-PR,Portuguesa-SP,1,1,2013,14,72,74,55,62,1
2013-08-14T21:50:00Z,Goias-GO,Flamengo-RJ,1,1,2013,14,13,18,56,62,1
2013-08-14T21:50:00Z,Fluminense-RJ,Corinthians-SP,0,0,2013,14,78,53,64,45,1
2013-08-14T21:50:00Z,Gremio-RS,Cruzeiro-MG,3,1,2013,14,74,46,73,64,3
2013-08-15T19:30:00Z,Sao Paulo-SP,Atletico-PR,1,1,2013,14,73,54,24,21,1
2013-08-15T21:00:00Z,Botafogo-RJ,Internacional-RS,3,3,2013,14,84,66,69,63,1
2013-08-17T18:30:00Z,Nautico-PE,Fluminense-RJ,0,1,2013,15,53,75,79,53,0
2013-08-17T18:30:00Z,Cruzeiro-MG,Vitoria-BA,5,1,2013,15,78,65,21,21,3
2013-08-17T21:00:00Z,Vasco da Gama-RJ,Gremio-RS,2,3,2013,15,67,70,77,48,0
